decoder_id,source_distinction_id,target_distinction_id,channel_id,prior_id,decoder_kind,decoder_rule,observation_scope,claim_boundary
dec::identity_channel::D_joint::E_A::bayes_optimal_decoder,D_joint,E_A,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_joint::E_B::bayes_optimal_decoder,D_joint,E_B,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_joint::E_joint::bayes_optimal_decoder,D_joint,E_joint,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_joint::E_joint::exact_decoder,D_joint,E_joint,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_joint::E_joint::declared_decoder,D_joint,E_joint,identity_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_joint::E_parity::bayes_optimal_decoder,D_joint,E_parity,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_joint::E_trivial::bayes_optimal_decoder,D_joint,E_trivial,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_A::bayes_optimal_decoder,D_parity,E_A,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_A::declared_decoder,D_parity,E_A,identity_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_B::bayes_optimal_decoder,D_parity,E_B,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_B::declared_decoder,D_parity,E_B,identity_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_joint::bayes_optimal_decoder,D_parity,E_joint,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_joint::exact_decoder,D_parity,E_joint,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_parity::bayes_optimal_decoder,D_parity,E_parity,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_parity::exact_decoder,D_parity,E_parity,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_parity::declared_decoder,D_parity,E_parity,identity_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_parity::E_trivial::bayes_optimal_decoder,D_parity,E_trivial,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_A::bayes_optimal_decoder,D_trivial,E_A,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_A::exact_decoder,D_trivial,E_A,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_B::bayes_optimal_decoder,D_trivial,E_B,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_B::exact_decoder,D_trivial,E_B,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_joint::bayes_optimal_decoder,D_trivial,E_joint,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_joint::exact_decoder,D_trivial,E_joint,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_parity::bayes_optimal_decoder,D_trivial,E_parity,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_parity::exact_decoder,D_trivial,E_parity,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_trivial::bayes_optimal_decoder,D_trivial,E_trivial,identity_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_trivial::exact_decoder,D_trivial,E_trivial,identity_channel,uniform_X2,exact_decoder,exact support decoder exists,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::identity_channel::D_trivial::E_trivial::declared_decoder,D_trivial,E_trivial,identity_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::total_erasure_channel::D_A::E_trivial_star::bayes_optimal_decoder,D_A,E_trivial_star,total_erasure_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,degraded_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::total_erasure_channel::D_B::E_trivial_star::bayes_optimal_decoder,D_B,E_trivial_star,total_erasure_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,degraded_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::total_erasure_channel::D_joint::E_trivial_star::bayes_optimal_decoder,D_joint,E_trivial_star,total_erasure_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,degraded_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::total_erasure_channel::D_parity::E_trivial_star::bayes_optimal_decoder,D_parity,E_trivial_star,total_erasure_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,degraded_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::total_erasure_channel::D_trivial::E_trivial_star::bayes_optimal_decoder,D_trivial,E_trivial_star,total_erasure_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,degraded_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::total_erasure_channel::D_trivial::E_trivial_star::exact_decoder,D_trivial,E_trivial_star,total_erasure_channel,uniform_X2,exact_decoder,exact support decoder exists,degraded_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::total_erasure_channel::D_trivial::E_trivial_star::declared_decoder,D_trivial,E_trivial_star,total_erasure_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,degraded_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,D_A,E_A_marg,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_A::E_A_marg::exact_decoder,D_A,E_A_marg,projection_A_channel,uniform_X2,exact_decoder,exact support decoder exists,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_A::E_A_marg::declared_decoder,D_A,E_A_marg,projection_A_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_A::E_trivial_A::bayes_optimal_decoder,D_A,E_trivial_A,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_B::E_A_marg::bayes_optimal_decoder,D_B,E_A_marg,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_B::E_A_marg::declared_decoder,D_B,E_A_marg,projection_A_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,D_B,E_trivial_A,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,D_joint,E_A_marg,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_joint::E_trivial_A::bayes_optimal_decoder,D_joint,E_trivial_A,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_parity::E_A_marg::bayes_optimal_decoder,D_parity,E_A_marg,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_parity::E_A_marg::declared_decoder,D_parity,E_A_marg,projection_A_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,D_parity,E_trivial_A,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_trivial::E_A_marg::bayes_optimal_decoder,D_trivial,E_A_marg,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_trivial::E_A_marg::exact_decoder,D_trivial,E_A_marg,projection_A_channel,uniform_X2,exact_decoder,exact support decoder exists,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_trivial::E_trivial_A::bayes_optimal_decoder,D_trivial,E_trivial_A,projection_A_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_trivial::E_trivial_A::exact_decoder,D_trivial,E_trivial_A,projection_A_channel,uniform_X2,exact_decoder,exact support decoder exists,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_A_channel::D_trivial::E_trivial_A::declared_decoder,D_trivial,E_trivial_A,projection_A_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_A::E_B_marg::bayes_optimal_decoder,D_A,E_B_marg,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_A::E_B_marg::declared_decoder,D_A,E_B_marg,projection_B_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_A::E_trivial_B::bayes_optimal_decoder,D_A,E_trivial_B,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_B::E_B_marg::bayes_optimal_decoder,D_B,E_B_marg,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_B::E_B_marg::exact_decoder,D_B,E_B_marg,projection_B_channel,uniform_X2,exact_decoder,exact support decoder exists,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_B::E_B_marg::declared_decoder,D_B,E_B_marg,projection_B_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_B::E_trivial_B::bayes_optimal_decoder,D_B,E_trivial_B,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_joint::E_B_marg::bayes_optimal_decoder,D_joint,E_B_marg,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_joint::E_trivial_B::bayes_optimal_decoder,D_joint,E_trivial_B,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_parity::E_B_marg::bayes_optimal_decoder,D_parity,E_B_marg,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_parity::E_B_marg::declared_decoder,D_parity,E_B_marg,projection_B_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_parity::E_trivial_B::bayes_optimal_decoder,D_parity,E_trivial_B,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_trivial::E_B_marg::bayes_optimal_decoder,D_trivial,E_B_marg,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_trivial::E_B_marg::exact_decoder,D_trivial,E_B_marg,projection_B_channel,uniform_X2,exact_decoder,exact support decoder exists,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_trivial::E_trivial_B::bayes_optimal_decoder,D_trivial,E_trivial_B,projection_B_channel,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_trivial::E_trivial_B::exact_decoder,D_trivial,E_trivial_B,projection_B_channel,uniform_X2,exact_decoder,exact support decoder exists,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::projection_B_channel::D_trivial::E_trivial_B::declared_decoder,D_trivial,E_trivial_B,projection_B_channel,uniform_X2,declared_decoder,fixed same-label decoder rule,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_A::bayes_optimal_decoder,D_A,E_A,bit_flip_p_0_00,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_A::exact_decoder,D_A,E_A,bit_flip_p_0_00,uniform_X2,exact_decoder,exact support decoder exists,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_A::declared_decoder,D_A,E_A,bit_flip_p_0_00,uniform_X2,declared_decoder,fixed same-label decoder rule,E_A_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_B::bayes_optimal_decoder,D_A,E_B,bit_flip_p_0_00,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_B::declared_decoder,D_A,E_B,bit_flip_p_0_00,uniform_X2,declared_decoder,fixed same-label decoder rule,E_B_only,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_joint::bayes_optimal_decoder,D_A,E_joint,bit_flip_p_0_00,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_joint::exact_decoder,D_A,E_joint,bit_flip_p_0_00,uniform_X2,exact_decoder,exact support decoder exists,E_A_and_E_B_jointly_available,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_parity::bayes_optimal_decoder,D_A,E_parity,bit_flip_p_0_00,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_parity::declared_decoder,D_A,E_parity,bit_flip_p_0_00,uniform_X2,declared_decoder,fixed same-label decoder rule,E_parity,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
dec::bit_flip_p_0_00::D_A::E_trivial::bayes_optimal_decoder,D_A,E_trivial,bit_flip_p_0_00,uniform_X2,bayes_optimal_decoder,minimizes error under declared source prior,trivial_target_observation,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim"
